hcp_id,month,market_trx,our_trx
HCP01452,2024-07,10,0
HCP01452,2024-08,10,1
HCP01452,2024-09,12,0
HCP01452,2024-10,10,0
HCP01452,2024-11,11,0
HCP01452,2024-12,10,1
HCP01452,2025-01,11,2
HCP01452,2025-02,8,2
HCP01452,2025-03,8,1
HCP01452,2025-04,12,0
HCP01452,2025-05,9,0
HCP01452,2025-06,10,1
HCP01453,2024-01,19,2
HCP01453,2024-02,18,6
HCP01453,2024-03,15,1
HCP01453,2024-04,23,3
HCP01453,2024-05,17,2
HCP01453,2024-06,12,2
HCP01453,2024-07,14,4
HCP01453,2024-08,15,0
HCP01453,2024-09,15,1
HCP01453,2024-10,12,1
HCP01453,2024-11,11,2
HCP01453,2024-12,13,3
HCP01453,2025-01,14,0
HCP01453,2025-02,16,2
HCP01453,2025-03,20,3
HCP01453,2025-04,14,1
HCP01453,2025-05,16,0
HCP01453,2025-06,18,2
HCP01454,2024-01,5,1
HCP01454,2024-02,3,1
HCP01454,2024-03,3,0
HCP01454,2024-04,5,0
HCP01454,2024-05,4,1
HCP01454,2024-06,4,1
HCP01454,2024-07,4,0
HCP01454,2024-08,3,1
HCP01454,2024-09,4,1
HCP01454,2024-10,5,1
HCP01454,2024-11,5,0
HCP01454,2024-12,5,0
HCP01454,2025-01,4,0
HCP01454,2025-02,4,1
HCP01454,2025-03,4,0
HCP01454,2025-04,4,0
HCP01454,2025-05,4,0
HCP01454,2025-06,4,0
HCP01455,2024-01,49,22
HCP01455,2024-02,57,24
HCP01455,2024-03,53,21
HCP01455,2024-04,70,30
HCP01455,2024-05,55,27
HCP01455,2024-06,50,26
HCP01455,2024-07,41,19
HCP01455,2024-08,52,24
HCP01455,2024-09,45,23
HCP01455,2024-10,63,22
HCP01455,2024-11,54,26
HCP01455,2024-12,62,29
HCP01455,2025-01,59,27
HCP01455,2025-02,66,29
HCP01455,2025-03,76,29
HCP01455,2025-04,65,23
HCP01455,2025-05,70,23
HCP01455,2025-06,61,36
HCP01456,2024-01,47,10
HCP01456,2024-02,47,8
HCP01456,2024-03,41,10
HCP01456,2024-04,54,21
HCP01456,2024-05,49,13
HCP01456,2024-06,54,9
HCP01456,2024-07,31,5
HCP01456,2024-08,41,16
HCP01456,2024-09,50,17
HCP01456,2024-10,45,10
HCP01456,2024-11,36,10
HCP01456,2024-12,34,15
HCP01456,2025-01,45,17
HCP01456,2025-02,50,22
HCP01456,2025-03,55,18
HCP01456,2025-04,50,18
HCP01456,2025-05,62,23
HCP01456,2025-06,53,22
HCP01457,2024-01,50,8
HCP01457,2024-02,49,9
HCP01457,2024-03,44,6
HCP01457,2024-04,45,4
HCP01457,2024-05,37,5
HCP01457,2024-06,45,8
HCP01457,2024-07,48,17
HCP01457,2024-08,48,11
HCP01457,2024-09,50,9
HCP01457,2024-10,43,16
HCP01457,2024-11,46,16
HCP01457,2024-12,56,10
HCP01457,2025-01,41,15
HCP01457,2025-02,39,11
HCP01457,2025-03,39,10
HCP01457,2025-04,53,13
HCP01457,2025-05,53,18
HCP01457,2025-06,35,12
HCP01458,2024-01,32,6
HCP01458,2024-02,30,0
HCP01458,2024-03,36,7
HCP01458,2024-04,35,9
HCP01458,2024-05,27,5
HCP01458,2024-06,36,10
HCP01458,2024-07,38,8
HCP01458,2024-08,41,11
HCP01458,2024-09,33,6
HCP01458,2024-10,35,12
HCP01458,2024-11,43,11
HCP01458,2024-12,36,13
HCP01458,2025-01,25,6
HCP01458,2025-02,39,15
HCP01458,2025-03,29,10
HCP01458,2025-04,36,11
HCP01458,2025-05,33,11
HCP01458,2025-06,34,16
HCP01459,2024-01,71,27
HCP01459,2024-02,63,28
HCP01459,2024-03,67,29
HCP01459,2024-04,69,27
HCP01459,2024-05,54,14
HCP01459,2024-06,73,30
HCP01459,2024-07,63,22
HCP01459,2024-08,76,22
HCP01459,2024-09,83,27
HCP01459,2024-10,66,18
HCP01459,2024-11,55,15
HCP01459,2024-12,56,10
HCP01459,2025-01,70,13
HCP01459,2025-02,76,17
HCP01459,2025-03,70,15
HCP01459,2025-04,67,11
HCP01459,2025-05,72,12
HCP01459,2025-06,63,11
HCP01460,2024-01,12,7
HCP01460,2024-02,14,4
HCP01460,2024-03,14,8
HCP01460,2024-04,12,6
HCP01460,2024-05,15,6
HCP01460,2024-06,16,10
HCP01460,2024-07,16,13
HCP01460,2024-08,13,4
HCP01460,2024-09,16,2
HCP01460,2024-10,16,9
HCP01460,2024-11,14,8
HCP01460,2024-12,14,6
HCP01460,2025-01,13,7
HCP01460,2025-02,12,3
HCP01460,2025-03,15,10
HCP01460,2025-04,15,5
HCP01460,2025-05,10,4
HCP01460,2025-06,13,8
HCP01461,2024-01,50,28
HCP01461,2024-02,45,22
HCP01461,2024-03,48,21
HCP01461,2024-04,58,31
HCP01461,2024-05,33,15
HCP01461,2024-06,55,32
HCP01461,2024-07,44,20
HCP01461,2024-08,45,22
HCP01461,2024-09,51,22
HCP01461,2024-10,52,17
HCP01461,2024-11,49,22
HCP01461,2024-12,54,27
HCP01461,2025-01,64,32
HCP01461,2025-02,53,24
HCP01461,2025-03,42,16
HCP01461,2025-04,39,19
HCP01461,2025-05,45,21
HCP01461,2025-06,37,13
HCP01462,2024-01,4,4
HCP01462,2024-02,7,4
HCP01462,2024-03,7,1
HCP01462,2024-04,7,4
HCP01462,2024-05,6,4
HCP01462,2024-06,7,3
HCP01462,2024-07,5,2
HCP01462,2024-08,6,4
HCP01462,2024-09,6,4
HCP01462,2024-10,6,1
HCP01462,2024-11,6,4
HCP01462,2024-12,7,3
HCP01462,2025-01,7,2
HCP01462,2025-02,7,3
HCP01462,2025-03,5,2
HCP01462,2025-04,5,3
HCP01462,2025-05,6,2
HCP01462,2025-06,8,3
HCP01463,2024-01,53,8
HCP01463,2024-02,72,12
HCP01463,2024-03,53,8
HCP01463,2024-04,77,4
HCP01463,2024-05,66,17
HCP01463,2024-06,57,13
HCP01463,2024-07,71,14
HCP01463,2024-08,76,14
HCP01463,2024-09,67,13
HCP01463,2024-10,58,12
HCP01463,2024-11,66,16
HCP01463,2024-12,81,18
HCP01463,2025-01,63,17
HCP01463,2025-02,74,15
HCP01463,2025-03,47,9
HCP01463,2025-04,63,19
HCP01463,2025-05,54,18
HCP01463,2025-06,57,15
HCP01464,2024-01,94,42
HCP01464,2024-02,72,27
HCP01464,2024-03,88,30
HCP01464,2024-04,81,27
HCP01464,2024-05,69,17
HCP01464,2024-06,75,25
HCP01464,2024-07,90,23
HCP01464,2024-08,64,16
HCP01464,2024-09,80,22
HCP01464,2024-10,57,20
HCP01464,2024-11,91,19
HCP01464,2024-12,81,19
HCP01464,2025-01,79,18
HCP01464,2025-02,59,8
HCP01464,2025-03,64,18
HCP01464,2025-04,79,17
HCP01464,2025-05,94,18
HCP01464,2025-06,87,19
HCP01465,2024-01,53,25
HCP01465,2024-02,57,28
HCP01465,2024-03,49,20
HCP01465,2024-04,40,18
HCP01465,2024-05,63,23
HCP01465,2024-06,46,18
HCP01465,2024-07,58,26
HCP01465,2024-08,57,31
HCP01465,2024-09,44,15
HCP01465,2024-10,60,29
HCP01465,2024-11,54,32
HCP01465,2024-12,55,23
HCP01465,2025-01,51,15
HCP01465,2025-02,51,19
HCP01465,2025-03,53,20
HCP01465,2025-04,63,31
HCP01465,2025-05,44,17
HCP01465,2025-06,51,22
HCP01466,2024-01,47,5
HCP01466,2024-02,50,7
HCP01466,2024-03,60,6
HCP01466,2024-04,43,4
HCP01466,2024-05,51,7
HCP01466,2024-06,47,10
HCP01466,2024-07,47,15
HCP01466,2024-08,58,15
HCP01466,2024-09,46,10
HCP01466,2024-10,44,8
HCP01466,2024-11,54,12
HCP01466,2024-12,56,15
HCP01466,2025-01,52,15
HCP01466,2025-02,66,21
HCP01466,2025-03,43,10
HCP01466,2025-04,29,7
HCP01466,2025-05,44,14
HCP01466,2025-06,59,21
HCP01467,2024-01,82,21
HCP01467,2024-02,71,19
HCP01467,2024-03,63,19
HCP01467,2024-04,76,18
HCP01467,2024-05,83,16
HCP01467,2024-06,47,16
HCP01467,2024-07,69,16
HCP01467,2024-08,67,24
HCP01467,2024-09,66,23
HCP01467,2024-10,68,25
HCP01467,2024-11,51,12
HCP01467,2024-12,68,27
HCP01467,2025-01,75,35
HCP01467,2025-02,57,21
HCP01467,2025-03,70,22
HCP01467,2025-04,82,27
HCP01467,2025-05,77,27
HCP01467,2025-06,49,24
HCP01468,2024-01,57,22
HCP01468,2024-02,67,15
HCP01468,2024-03,49,10
HCP01468,2024-04,51,14
HCP01468,2024-05,52,17
HCP01468,2024-06,49,6
HCP01468,2024-07,56,11
HCP01468,2024-08,55,6
HCP01468,2024-09,52,8
HCP01468,2024-10,49,8
HCP01468,2024-11,50,6
HCP01468,2024-12,43,8
HCP01468,2025-01,57,9
HCP01468,2025-02,61,3
HCP01468,2025-03,58,3
HCP01468,2025-04,51,3
HCP01468,2025-05,47,0
HCP01468,2025-06,50,0
HCP01469,2024-01,81,5
HCP01469,2024-02,46,10
HCP01469,2024-03,60,14
HCP01469,2024-04,70,10
HCP01469,2024-05,63,9
HCP01469,2024-06,65,14
HCP01469,2024-07,89,16
HCP01469,2024-08,56,9
HCP01469,2024-09,79,16
HCP01469,2024-10,91,20
HCP01469,2024-11,70,21
HCP01469,2024-12,59,20
HCP01469,2025-01,90,29
HCP01469,2025-02,62,18
HCP01469,2025-03,51,16
HCP01469,2025-04,62,22
HCP01469,2025-05,63,17
HCP01469,2025-06,96,25
HCP01470,2024-01,13,2
HCP01470,2024-02,13,3
HCP01470,2024-03,12,3
HCP01470,2024-04,11,4
HCP01470,2024-05,12,2
HCP01470,2024-06,10,0
HCP01470,2024-07,13,3
HCP01470,2024-08,12,3
HCP01470,2024-09,9,2
HCP01470,2024-10,11,1
HCP01470,2024-11,9,0
HCP01470,2024-12,14,5
HCP01470,2025-01,10,2
HCP01470,2025-02,16,2
HCP01470,2025-03,13,4
HCP01470,2025-04,18,2
HCP01470,2025-05,13,0
HCP01470,2025-06,14,5
HCP01471,2024-01,69,23
HCP01471,2024-02,66,18
HCP01471,2024-03,78,29
HCP01471,2024-04,74,23
HCP01471,2024-05,59,18
HCP01471,2024-06,68,19
HCP01471,2024-07,61,16
HCP01471,2024-08,55,21
HCP01471,2024-09,32,12
HCP01471,2024-10,61,9
HCP01471,2024-11,65,16
HCP01471,2024-12,80,19
HCP01471,2025-01,61,6
HCP01471,2025-02,68,12
HCP01471,2025-03,79,11
HCP01471,2025-04,61,6
HCP01471,2025-05,59,9
HCP01471,2025-06,68,5
HCP01472,2024-01,67,21
HCP01472,2024-02,65,26
HCP01472,2024-03,50,22
HCP01472,2024-04,64,29
HCP01472,2024-05,46,14
HCP01472,2024-06,77,24
HCP01472,2024-07,64,18
HCP01472,2024-08,51,15
HCP01472,2024-09,49,10
HCP01472,2024-10,64,15
HCP01472,2024-11,43,7
HCP01472,2024-12,58,17
HCP01472,2025-01,61,18
HCP01472,2025-02,45,8
HCP01472,2025-03,66,12
HCP01472,2025-04,42,6
HCP01472,2025-05,47,10
HCP01472,2025-06,49,11
HCP01473,2024-01,35,17
HCP01473,2024-02,55,15
HCP01473,2024-03,51,20
HCP01473,2024-04,56,15
HCP01473,2024-05,44,17
HCP01473,2024-06,48,19
HCP01473,2024-07,46,18
HCP01473,2024-08,47,19
HCP01473,2024-09,53,16
HCP01473,2024-10,54,14
HCP01473,2024-11,43,14
HCP01473,2024-12,37,10
HCP01473,2025-01,49,13
HCP01473,2025-02,55,15
HCP01473,2025-03,55,8
HCP01473,2025-04,52,21
HCP01473,2025-05,45,9
HCP01473,2025-06,49,13
HCP01474,2024-01,3,0
HCP01474,2024-02,4,0
HCP01474,2024-03,4,1
HCP01474,2024-04,4,0
HCP01474,2024-05,4,1
HCP01474,2024-06,4,0
HCP01474,2024-07,5,3
HCP01474,2024-08,4,1
HCP01474,2024-09,4,0
HCP01474,2024-10,2,0
HCP01474,2024-11,3,0
HCP01474,2024-12,4,1
HCP01474,2025-01,3,0
HCP01474,2025-02,3,0
HCP01474,2025-03,3,1
HCP01474,2025-04,4,0
HCP01474,2025-05,5,0
HCP01474,2025-06,3,0
HCP01475,2024-01,13,0
HCP01475,2024-02,13,0
HCP01475,2024-03,7,0
HCP01475,2024-04,12,1
HCP01475,2024-05,11,0
HCP01475,2024-06,15,1
HCP01475,2024-07,10,2
HCP01475,2024-08,12,0
HCP01475,2024-09,13,4
HCP01475,2024-10,11,0
HCP01475,2024-11,12,0
HCP01475,2024-12,14,1
HCP01475,2025-01,16,2
HCP01475,2025-02,14,0
HCP01475,2025-03,12,0
HCP01475,2025-04,10,0
HCP01475,2025-05,16,0
HCP01475,2025-06,11,0
HCP01476,2024-01,5,2
HCP01476,2024-02,7,0
HCP01476,2024-03,6,0
HCP01476,2024-04,5,3
HCP01476,2024-05,8,1
HCP01476,2024-06,6,3
HCP01476,2024-07,6,1
HCP01476,2024-08,5,0
HCP01476,2024-09,5,1
HCP01476,2024-10,6,0
HCP01476,2024-11,6,0
HCP01476,2024-12,6,0
HCP01476,2025-01,7,1
HCP01476,2025-02,6,2
HCP01476,2025-03,6,0
HCP01476,2025-04,7,2
HCP01476,2025-05,7,1
HCP01476,2025-06,5,0
HCP01477,2024-01,44,17
HCP01477,2024-02,60,27
HCP01477,2024-03,31,13
HCP01477,2024-04,60,29
HCP01477,2024-05,65,26
HCP01477,2024-06,65,25
HCP01477,2024-07,70,33
HCP01477,2024-08,58,21
HCP01477,2024-09,54,25
HCP01477,2024-10,70,31
HCP01477,2024-11,52,23
HCP01477,2024-12,61,34
HCP01477,2025-01,44,18
HCP01477,2025-02,55,31
HCP01477,2025-03,57,22
HCP01477,2025-04,50,22
HCP01477,2025-05,58,25
HCP01477,2025-06,56,30
HCP01478,2024-01,56,10
HCP01478,2024-02,46,6
HCP01478,2024-03,63,13
HCP01478,2024-04,83,19
HCP01478,2024-05,47,11
HCP01478,2024-06,59,16
HCP01478,2024-07,65,13
HCP01478,2024-08,58,17
HCP01478,2024-09,49,20
HCP01478,2024-10,50,18
HCP01478,2024-11,86,25
HCP01478,2024-12,52,17
HCP01478,2025-01,73,24
HCP01478,2025-02,73,24
HCP01478,2025-03,73,24
HCP01478,2025-04,69,24
HCP01478,2025-05,52,19
HCP01478,2025-06,68,29
HCP01479,2024-01,10,0
HCP01479,2024-02,9,0
HCP01479,2024-03,9,2
HCP01479,2024-04,11,2
HCP01479,2024-05,12,2
HCP01479,2024-06,10,1
HCP01479,2024-07,9,1
HCP01479,2024-08,9,0
HCP01479,2024-09,9,2
HCP01479,2024-10,10,0
HCP01479,2024-11,11,3
HCP01479,2024-12,7,1
HCP01479,2025-01,9,0
HCP01479,2025-02,9,0
HCP01479,2025-03,9,0
HCP01479,2025-04,10,0
HCP01479,2025-05,6,1
HCP01479,2025-06,5,1
HCP01480,2024-01,3,1
HCP01480,2024-02,3,1
HCP01480,2024-03,4,1
HCP01480,2024-04,3,1
HCP01480,2024-05,3,1
HCP01480,2024-06,3,0
HCP01480,2024-07,3,1
HCP01480,2024-08,3,1
HCP01480,2024-09,3,0
HCP01480,2024-10,5,0
HCP01480,2024-11,4,2
HCP01480,2024-12,4,2
HCP01480,2025-01,4,0
HCP01480,2025-02,3,1
HCP01480,2025-03,3,2
HCP01480,2025-04,3,0
HCP01480,2025-05,3,0
HCP01480,2025-06,4,1
HCP01481,2024-01,18,5
HCP01481,2024-02,22,12
HCP01481,2024-03,19,6
HCP01481,2024-04,17,6
HCP01481,2024-05,20,7
HCP01481,2024-06,19,7
HCP01481,2024-07,20,6
HCP01481,2024-08,20,1
HCP01481,2024-09,21,4
HCP01481,2024-10,24,9
HCP01481,2024-11,21,6
HCP01481,2024-12,24,2
HCP01481,2025-01,21,4
HCP01481,2025-02,14,0
HCP01481,2025-03,21,3
HCP01481,2025-04,21,4
HCP01481,2025-05,19,3
HCP01481,2025-06,23,2
HCP01482,2024-01,12,1
HCP01482,2024-02,7,0
HCP01482,2024-03,11,1
HCP01482,2024-04,10,0
HCP01482,2024-05,9,0
HCP01482,2024-06,9,0
HCP01482,2024-07,10,0
HCP01482,2024-08,8,1
HCP01482,2024-09,11,0
HCP01482,2024-10,8,2
HCP01482,2024-11,9,0
HCP01482,2024-12,11,1
HCP01482,2025-01,8,0
HCP01482,2025-02,8,0
HCP01482,2025-03,12,2
HCP01482,2025-04,10,2
HCP01482,2025-05,6,0
HCP01482,2025-06,8,0
HCP01483,2024-01,50,22
HCP01483,2024-02,43,15
HCP01483,2024-03,48,26
HCP01483,2024-04,54,27
HCP01483,2024-05,45,18
HCP01483,2024-06,46,17
HCP01483,2024-07,28,18
HCP01483,2024-08,43,15
HCP01483,2024-09,36,16
HCP01483,2024-10,39,18
HCP01483,2024-11,48,12
HCP01483,2024-12,37,12
HCP01483,2025-01,48,17
HCP01483,2025-02,44,21
HCP01483,2025-03,55,28
HCP01483,2025-04,31,11
HCP01483,2025-05,49,14
HCP01483,2025-06,47,19
HCP01484,2024-01,27,5
HCP01484,2024-02,21,7
HCP01484,2024-03,23,7
HCP01484,2024-04,20,6
HCP01484,2024-05,29,10
HCP01484,2024-06,25,2
HCP01484,2024-07,33,7
HCP01484,2024-08,22,5
HCP01484,2024-09,26,3
HCP01484,2024-10,24,3
HCP01484,2024-11,33,7
HCP01484,2024-12,23,5
HCP01484,2025-01,27,4
HCP01484,2025-02,29,5
HCP01484,2025-03,33,4
HCP01484,2025-04,34,6
HCP01484,2025-05,28,1
HCP01484,2025-06,23,1
HCP01485,2024-01,9,0
HCP01485,2024-02,14,1
HCP01485,2024-03,12,3
HCP01485,2024-04,10,3
HCP01485,2024-05,12,2
HCP01485,2024-06,10,1
HCP01485,2024-07,11,0
HCP01485,2024-08,13,2
HCP01485,2024-09,11,2
HCP01485,2024-10,13,3
HCP01485,2024-11,13,3
HCP01485,2024-12,11,0
HCP01485,2025-01,10,0
HCP01485,2025-02,14,3
HCP01485,2025-03,11,2
HCP01485,2025-04,10,1
HCP01485,2025-05,12,3
HCP01485,2025-06,10,1
HCP01486,2024-01,63,22
HCP01486,2024-02,69,29
HCP01486,2024-03,47,16
HCP01486,2024-04,63,27
HCP01486,2024-05,61,26
HCP01486,2024-06,51,23
HCP01486,2024-07,48,13
HCP01486,2024-08,44,22
HCP01486,2024-09,43,14
HCP01486,2024-10,48,14
HCP01486,2024-11,47,13
HCP01486,2024-12,51,17
HCP01486,2025-01,68,21
HCP01486,2025-02,57,19
HCP01486,2025-03,57,12
HCP01486,2025-04,53,13
HCP01486,2025-05,49,10
HCP01486,2025-06,47,6
HCP01487,2024-01,31,0
HCP01487,2024-02,34,1
HCP01487,2024-03,24,3
HCP01487,2024-04,33,1
HCP01487,2024-05,24,1
HCP01487,2024-06,36,3
HCP01487,2024-07,26,3
HCP01487,2024-08,35,3
HCP01487,2024-09,26,5
HCP01487,2024-10,25,8
HCP01487,2024-11,30,4
HCP01487,2024-12,26,3
HCP01487,2025-01,29,9
HCP01487,2025-02,31,3
HCP01487,2025-03,36,8
HCP01487,2025-04,25,8
HCP01487,2025-05,32,7
HCP01487,2025-06,30,11
HCP01488,2024-01,7,1
HCP01488,2024-02,9,0
HCP01488,2024-03,10,1
HCP01488,2024-04,10,0
HCP01488,2024-05,9,1
HCP01488,2024-06,7,0
HCP01488,2024-07,10,0
HCP01488,2024-08,11,0
HCP01488,2024-09,9,0
HCP01488,2024-10,11,1
HCP01488,2024-11,11,1
HCP01488,2024-12,9,0
HCP01488,2025-01,9,0
HCP01488,2025-02,11,0
HCP01488,2025-03,10,0
HCP01488,2025-04,11,1
HCP01488,2025-05,11,1
HCP01488,2025-06,8,0
HCP01489,2024-01,63,7
HCP01489,2024-02,55,12
HCP01489,2024-03,50,6
HCP01489,2024-04,77,11
HCP01489,2024-05,71,20
HCP01489,2024-06,70,10
HCP01489,2024-07,59,9
HCP01489,2024-08,50,9
HCP01489,2024-09,48,9
HCP01489,2024-10,48,13
HCP01489,2024-11,63,15
HCP01489,2024-12,53,14
HCP01489,2025-01,57,20
HCP01489,2025-02,54,9
HCP01489,2025-03,55,17
HCP01489,2025-04,72,24
HCP01489,2025-05,70,21
HCP01489,2025-06,53,21
HCP01490,2024-01,14,2
HCP01490,2024-02,12,2
HCP01490,2024-03,16,6
HCP01490,2024-04,14,4
HCP01490,2024-05,10,2
HCP01490,2024-06,14,3
HCP01490,2024-07,11,2
HCP01490,2024-08,15,2
HCP01490,2024-09,14,2
HCP01490,2024-10,13,4
HCP01490,2024-11,15,4
HCP01490,2024-12,13,1
HCP01490,2025-01,12,1
HCP01490,2025-02,9,4
HCP01490,2025-03,13,3
HCP01490,2025-04,15,1
HCP01490,2025-05,15,4
HCP01490,2025-06,15,5
HCP01491,2024-01,58,6
HCP01491,2024-02,59,12
HCP01491,2024-03,50,7
HCP01491,2024-04,56,10
HCP01491,2024-05,45,5
HCP01491,2024-06,43,3
HCP01491,2024-07,50,13
HCP01491,2024-08,65,24
HCP01491,2024-09,54,18
HCP01491,2024-10,42,12
HCP01491,2024-11,59,13
HCP01491,2024-12,52,10
HCP01491,2025-01,52,12
HCP01491,2025-02,51,13
HCP01491,2025-03,39,17
HCP01491,2025-04,53,16
HCP01491,2025-05,63,18
HCP01491,2025-06,48,18
HCP01492,2024-01,65,11
HCP01492,2024-02,65,15
HCP01492,2024-03,59,10
HCP01492,2024-04,72,10
HCP01492,2024-05,51,7
HCP01492,2024-06,56,18
HCP01492,2024-07,64,15
HCP01492,2024-08,52,13
HCP01492,2024-09,63,17
HCP01492,2024-10,52,7
HCP01492,2024-11,62,19
HCP01492,2024-12,59,10
HCP01492,2025-01,56,19
HCP01492,2025-02,70,22
HCP01492,2025-03,50,20
HCP01492,2025-04,59,19
HCP01492,2025-05,51,21
HCP01492,2025-06,49,15
HCP01493,2024-01,54,20
HCP01493,2024-02,54,15
HCP01493,2024-03,56,18
HCP01493,2024-04,54,20
HCP01493,2024-05,60,20
HCP01493,2024-06,55,17
HCP01493,2024-07,60,16
HCP01493,2024-08,51,14
HCP01493,2024-09,59,9
HCP01493,2024-10,58,10
HCP01493,2024-11,47,6
HCP01493,2024-12,55,12
HCP01493,2025-01,61,13
HCP01493,2025-02,44,8
HCP01493,2025-03,59,13
HCP01493,2025-04,47,6
HCP01493,2025-05,59,9
HCP01493,2025-06,58,7
HCP01494,2024-01,51,23
HCP01494,2024-02,47,25
HCP01494,2024-03,49,21
HCP01494,2024-04,62,27
HCP01494,2024-05,45,19
HCP01494,2024-06,71,35
HCP01494,2024-07,61,19
HCP01494,2024-08,57,20
HCP01494,2024-09,48,8
HCP01494,2024-10,58,13
HCP01494,2024-11,55,17
HCP01494,2024-12,52,15
HCP01494,2025-01,47,8
HCP01494,2025-02,53,15
HCP01494,2025-03,57,11
HCP01494,2025-04,66,14
HCP01494,2025-05,57,6
HCP01494,2025-06,60,9
HCP01495,2024-01,56,18
HCP01495,2024-02,62,20
HCP01495,2024-03,66,21
HCP01495,2024-04,62,24
HCP01495,2024-05,91,33
HCP01495,2024-06,72,28
HCP01495,2024-07,75,31
HCP01495,2024-08,79,26
HCP01495,2024-09,61,24
HCP01495,2024-10,82,23
HCP01495,2024-11,73,25
HCP01495,2024-12,70,32
HCP01495,2025-01,69,32
HCP01495,2025-02,64,28
HCP01495,2025-03,69,24
HCP01495,2025-04,67,26
HCP01495,2025-05,71,19
HCP01495,2025-06,75,33
HCP01496,2024-01,72,20
HCP01496,2024-02,56,15
HCP01496,2024-03,115,35
HCP01496,2024-04,76,23
HCP01496,2024-05,96,27
HCP01496,2024-06,101,33
HCP01496,2024-07,65,21
HCP01496,2024-08,72,22
HCP01496,2024-09,90,30
HCP01496,2024-10,76,23
HCP01496,2024-11,84,24
HCP01496,2024-12,107,40
HCP01496,2025-01,92,30
HCP01496,2025-02,78,18
HCP01496,2025-03,97,29
HCP01496,2025-04,85,25
HCP01496,2025-05,92,29
HCP01496,2025-06,93,22
HCP01497,2024-01,9,0
HCP01497,2024-02,10,0
HCP01497,2024-03,7,1
HCP01497,2024-04,8,3
HCP01497,2024-05,10,2
HCP01497,2024-06,7,0
HCP01497,2024-07,8,0
HCP01497,2024-08,10,0
HCP01497,2024-09,8,1
HCP01497,2024-10,8,2
HCP01497,2024-11,5,0
HCP01497,2024-12,8,2
HCP01497,2025-01,8,0
HCP01497,2025-02,12,0
HCP01497,2025-03,10,3
HCP01497,2025-04,8,1
HCP01497,2025-05,11,1
HCP01497,2025-06,9,0
HCP01498,2024-01,94,9
HCP01498,2024-02,77,2
HCP01498,2024-03,95,9
HCP01498,2024-04,85,5
HCP01498,2024-05,88,5
HCP01498,2024-06,90,9
HCP01498,2024-07,89,23
HCP01498,2024-08,91,13
HCP01498,2024-09,110,20
HCP01498,2024-10,98,19
HCP01498,2024-11,81,12
HCP01498,2024-12,105,17
HCP01498,2025-01,62,19
HCP01498,2025-02,85,15
HCP01498,2025-03,67,17
HCP01498,2025-04,87,14
HCP01498,2025-05,83,26
HCP01498,2025-06,82,19
HCP01499,2024-01,12,0
HCP01499,2024-02,12,1
HCP01499,2024-03,11,0
HCP01499,2024-04,10,0
HCP01499,2024-05,12,1
HCP01499,2024-06,13,1
HCP01499,2024-07,12,1
HCP01499,2024-08,10,0
HCP01499,2024-09,10,1
HCP01499,2024-10,8,0
HCP01499,2024-11,10,0
HCP01499,2024-12,13,1
HCP01499,2025-01,12,1
HCP01499,2025-02,13,1
HCP01499,2025-03,13,0
HCP01499,2025-04,11,1
HCP01499,2025-05,13,3
HCP01499,2025-06,14,2
HCP01500,2024-01,72,26
HCP01500,2024-02,63,28
HCP01500,2024-03,77,28
HCP01500,2024-04,72,23
HCP01500,2024-05,71,21
HCP01500,2024-06,74,16
HCP01500,2024-07,79,16
HCP01500,2024-08,52,12
HCP01500,2024-09,81,16
HCP01500,2024-10,64,10
HCP01500,2024-11,75,10
HCP01500,2024-12,57,9
HCP01500,2025-01,77,16
HCP01500,2025-02,62,12
HCP01500,2025-03,86,24
HCP01500,2025-04,76,12
HCP01500,2025-05,73,7
HCP01500,2025-06,72,4
HCP01501,2024-01,100,52
HCP01501,2024-02,114,59
HCP01501,2024-03,65,33
HCP01501,2024-04,95,43
HCP01501,2024-05,118,53
HCP01501,2024-06,89,34
HCP01501,2024-07,103,39
HCP01501,2024-08,108,50
HCP01501,2024-09,73,25
HCP01501,2024-10,97,44
HCP01501,2024-11,84,35
HCP01501,2024-12,97,43
HCP01501,2025-01,96,35
HCP01501,2025-02,99,56
HCP01501,2025-03,81,30
HCP01501,2025-04,84,41
HCP01501,2025-05,90,52
HCP01501,2025-06,83,41
HCP01502,2024-01,60,19
HCP01502,2024-02,56,22
HCP01502,2024-03,50,13
HCP01502,2024-04,58,19
HCP01502,2024-05,46,15
HCP01502,2024-06,56,16
HCP01502,2024-07,45,13
HCP01502,2024-08,50,20
HCP01502,2024-09,35,9
HCP01502,2024-10,35,6
HCP01502,2024-11,51,13
HCP01502,2024-12,38,8
HCP01502,2025-01,46,11
HCP01502,2025-02,52,7
HCP01502,2025-03,38,3
HCP01502,2025-04,54,4
HCP01502,2025-05,59,8
HCP01502,2025-06,42,5
HCP01503,2024-01,49,7
HCP01503,2024-02,36,4
HCP01503,2024-03,40,4
HCP01503,2024-04,31,4
HCP01503,2024-05,35,2
HCP01503,2024-06,43,7
HCP01503,2024-07,34,3
HCP01503,2024-08,34,4
HCP01503,2024-09,34,7
HCP01503,2024-10,39,6
HCP01503,2024-11,30,9
HCP01503,2024-12,40,7
HCP01503,2025-01,42,9
HCP01503,2025-02,35,9
HCP01503,2025-03,34,9
HCP01503,2025-04,26,3
HCP01503,2025-05,46,11
HCP01503,2025-06,40,14
HCP01504,2024-01,54,16
HCP01504,2024-02,59,21
