hcp_id,month,calls
HCP01797,2024-10,2
HCP01798,2024-10,1
HCP01800,2024-10,3
HCP01802,2024-10,1
HCP01803,2024-10,2
HCP01806,2024-10,3
HCP01807,2024-10,4
HCP01809,2024-10,1
HCP01811,2024-10,1
HCP01812,2024-10,2
HCP01816,2024-10,4
HCP01817,2024-10,1
HCP01819,2024-10,1
HCP01820,2024-10,3
HCP01824,2024-10,2
HCP01827,2024-10,5
HCP01828,2024-10,1
HCP01830,2024-10,1
HCP01832,2024-10,1
HCP01833,2024-10,1
HCP01835,2024-10,1
HCP01836,2024-10,3
HCP01838,2024-10,1
HCP01842,2024-10,1
HCP01843,2024-10,2
HCP01844,2024-10,1
HCP01847,2024-10,4
HCP01848,2024-10,2
HCP01849,2024-10,1
HCP01851,2024-10,5
HCP01852,2024-10,1
HCP01853,2024-10,2
HCP01854,2024-10,1
HCP01855,2024-10,1
HCP01857,2024-10,2
HCP01858,2024-10,1
HCP01859,2024-10,2
HCP01861,2024-10,1
HCP01862,2024-10,2
HCP01863,2024-10,2
HCP01864,2024-10,4
HCP01867,2024-10,1
HCP01869,2024-10,2
HCP01870,2024-10,2
HCP01871,2024-10,3
HCP01874,2024-10,1
HCP01875,2024-10,1
HCP01877,2024-10,1
HCP01881,2024-10,4
HCP01882,2024-10,1
HCP01883,2024-10,2
HCP01888,2024-10,4
HCP01889,2024-10,1
HCP01890,2024-10,1
HCP01892,2024-10,7
HCP01895,2024-10,2
HCP01897,2024-10,2
HCP01898,2024-10,3
HCP01900,2024-10,3
HCP01902,2024-10,1
HCP01903,2024-10,1
HCP01904,2024-10,5
HCP01905,2024-10,1
HCP01906,2024-10,1
HCP01907,2024-10,1
HCP01908,2024-10,2
HCP01909,2024-10,1
HCP01915,2024-10,1
HCP01917,2024-10,1
HCP01918,2024-10,3
HCP01931,2024-10,1
HCP01934,2024-10,1
HCP01935,2024-10,1
HCP01936,2024-10,2
HCP01937,2024-10,1
HCP01938,2024-10,2
HCP01941,2024-10,2
HCP01942,2024-10,2
HCP01944,2024-10,1
HCP01947,2024-10,1
HCP01948,2024-10,1
HCP01950,2024-10,1
HCP01954,2024-10,3
HCP01956,2024-10,1
HCP01958,2024-10,1
HCP01960,2024-10,3
HCP01962,2024-10,4
HCP01964,2024-10,1
HCP01965,2024-10,1
HCP01971,2024-10,2
HCP01973,2024-10,2
HCP01979,2024-10,1
HCP01981,2024-10,1
HCP01982,2024-10,2
HCP01983,2024-10,1
HCP01985,2024-10,1
HCP01986,2024-10,3
HCP01987,2024-10,1
HCP01993,2024-10,1
HCP01994,2024-10,1
HCP01997,2024-10,1
HCP02001,2024-10,1
HCP02005,2024-10,1
HCP02009,2024-10,2
HCP02010,2024-10,3
HCP02011,2024-10,3
HCP02017,2024-10,1
HCP02019,2024-10,1
HCP02022,2024-10,1
HCP02023,2024-10,1
HCP02026,2024-10,2
HCP02027,2024-10,3
HCP02035,2024-10,2
HCP02036,2024-10,1
HCP02038,2024-10,1
HCP02039,2024-10,1
HCP02041,2024-10,1
HCP02045,2024-10,10
HCP02050,2024-10,1
HCP02051,2024-10,3
HCP02052,2024-10,2
HCP02053,2024-10,3
HCP02054,2024-10,1
HCP02055,2024-10,1
HCP02059,2024-10,4
HCP02060,2024-10,3
HCP02061,2024-10,1
HCP02063,2024-10,1
HCP02066,2024-10,1
HCP02069,2024-10,1
HCP02070,2024-10,6
HCP02071,2024-10,4
HCP02074,2024-10,1
HCP02075,2024-10,1
HCP02081,2024-10,1
HCP02082,2024-10,4
HCP02083,2024-10,1
HCP02084,2024-10,1
HCP02085,2024-10,1
HCP02086,2024-10,4
HCP02087,2024-10,1
HCP02089,2024-10,2
HCP02090,2024-10,1
HCP02091,2024-10,2
HCP02092,2024-10,1
HCP02094,2024-10,1
HCP02097,2024-10,3
HCP02098,2024-10,2
HCP02105,2024-10,1
HCP02106,2024-10,1
HCP02107,2024-10,1
HCP02108,2024-10,4
HCP02112,2024-10,3
HCP02115,2024-10,3
HCP02116,2024-10,5
HCP02117,2024-10,3
HCP02118,2024-10,1
HCP02119,2024-10,2
HCP02124,2024-10,1
HCP02125,2024-10,1
HCP02126,2024-10,1
HCP02127,2024-10,2
HCP02129,2024-10,1
HCP02131,2024-10,3
HCP02133,2024-10,1
HCP02135,2024-10,2
HCP02136,2024-10,1
HCP02137,2024-10,2
HCP02141,2024-10,1
HCP02144,2024-10,1
HCP02145,2024-10,2
HCP02147,2024-10,3
HCP02148,2024-10,2
HCP02152,2024-10,1
HCP02153,2024-10,1
HCP02156,2024-10,2
HCP02158,2024-10,3
HCP02161,2024-10,3
HCP02162,2024-10,1
HCP02163,2024-10,7
HCP02165,2024-10,2
HCP02166,2024-10,1
HCP02167,2024-10,1
HCP02168,2024-10,1
HCP02169,2024-10,3
HCP02171,2024-10,1
HCP02174,2024-10,1
HCP02175,2024-10,2
HCP02177,2024-10,1
HCP02178,2024-10,1
HCP02179,2024-10,3
HCP02182,2024-10,6
HCP02183,2024-10,1
HCP02185,2024-10,1
HCP02187,2024-10,2
HCP02188,2024-10,1
HCP02189,2024-10,2
HCP02190,2024-10,1
HCP02191,2024-10,1
HCP02192,2024-10,4
HCP02194,2024-10,1
HCP02197,2024-10,2
HCP02199,2024-10,8
HCP02200,2024-10,2
HCP02202,2024-10,1
HCP02205,2024-10,2
HCP02207,2024-10,1
HCP02210,2024-10,1
HCP02212,2024-10,2
HCP02213,2024-10,1
HCP02214,2024-10,1
HCP02215,2024-10,1
HCP02216,2024-10,3
HCP02217,2024-10,1
HCP02218,2024-10,1
HCP02220,2024-10,1
HCP02222,2024-10,3
HCP02223,2024-10,1
HCP02225,2024-10,1
HCP02228,2024-10,2
HCP02230,2024-10,3
HCP02233,2024-10,3
HCP02239,2024-10,1
HCP02240,2024-10,1
HCP02241,2024-10,1
HCP02243,2024-10,2
HCP02246,2024-10,3
HCP02250,2024-10,1
HCP02252,2024-10,1
HCP02253,2024-10,1
HCP02257,2024-10,1
HCP02258,2024-10,1
HCP02259,2024-10,3
HCP02261,2024-10,1
HCP02262,2024-10,1
HCP02263,2024-10,2
HCP02264,2024-10,2
HCP02267,2024-10,1
HCP02269,2024-10,3
HCP02270,2024-10,4
HCP02273,2024-10,3
HCP02274,2024-10,1
HCP02275,2024-10,3
HCP02277,2024-10,3
HCP02278,2024-10,3
HCP02279,2024-10,1
HCP02281,2024-10,2
HCP02283,2024-10,2
HCP02285,2024-10,1
HCP02286,2024-10,1
HCP02287,2024-10,2
HCP02289,2024-10,1
HCP02291,2024-10,2
HCP02293,2024-10,2
HCP02294,2024-10,2
HCP02296,2024-10,2
HCP02298,2024-10,5
HCP02299,2024-10,2
HCP02301,2024-10,4
HCP02302,2024-10,3
HCP02303,2024-10,1
HCP02304,2024-10,2
HCP02308,2024-10,1
HCP02310,2024-10,4
HCP02311,2024-10,3
HCP02314,2024-10,1
HCP02320,2024-10,1
HCP02322,2024-10,1
HCP02324,2024-10,1
HCP02325,2024-10,1
HCP02326,2024-10,6
HCP02328,2024-10,1
HCP02334,2024-10,2
HCP02337,2024-10,2
HCP02338,2024-10,1
HCP02339,2024-10,1
HCP02340,2024-10,1
HCP02341,2024-10,1
HCP02343,2024-10,1
HCP02346,2024-10,2
HCP02347,2024-10,1
HCP02349,2024-10,1
HCP02351,2024-10,2
HCP02352,2024-10,7
HCP02355,2024-10,1
HCP02356,2024-10,1
HCP02357,2024-10,1
HCP02358,2024-10,1
HCP02359,2024-10,2
HCP02361,2024-10,1
HCP02362,2024-10,1
HCP02363,2024-10,2
HCP02367,2024-10,2
HCP02369,2024-10,1
HCP02371,2024-10,1
HCP02372,2024-10,2
HCP02373,2024-10,2
HCP02375,2024-10,2
HCP02376,2024-10,3
HCP02381,2024-10,1
HCP02384,2024-10,3
HCP02389,2024-10,3
HCP02391,2024-10,1
HCP02392,2024-10,1
HCP02393,2024-10,1
HCP02396,2024-10,7
HCP02398,2024-10,2
HCP02400,2024-10,1
HCP02401,2024-10,1
HCP02402,2024-10,2
HCP02405,2024-10,2
HCP02409,2024-10,1
HCP02410,2024-10,2
HCP02412,2024-10,1
HCP02415,2024-10,1
HCP02417,2024-10,2
HCP02418,2024-10,2
HCP02422,2024-10,2
HCP02423,2024-10,1
HCP02425,2024-10,1
HCP02426,2024-10,1
HCP02428,2024-10,4
HCP02430,2024-10,1
HCP02432,2024-10,1
HCP02435,2024-10,1
HCP02437,2024-10,1
HCP02438,2024-10,5
HCP02442,2024-10,1
HCP02445,2024-10,1
HCP02448,2024-10,2
HCP02449,2024-10,5
HCP02450,2024-10,3
HCP02451,2024-10,2
HCP02452,2024-10,1
HCP02453,2024-10,4
HCP02455,2024-10,3
HCP02456,2024-10,1
HCP02457,2024-10,3
HCP02458,2024-10,2
HCP02460,2024-10,1
HCP02462,2024-10,4
HCP02465,2024-10,2
HCP02466,2024-10,6
HCP02467,2024-10,2
HCP02471,2024-10,4
HCP02472,2024-10,1
HCP02473,2024-10,1
HCP02474,2024-10,4
HCP02475,2024-10,2
HCP02480,2024-10,1
HCP02481,2024-10,1
HCP02484,2024-10,1
HCP02486,2024-10,1
HCP02489,2024-10,1
HCP02491,2024-10,6
HCP02493,2024-10,1
HCP02494,2024-10,1
HCP02495,2024-10,3
HCP02497,2024-10,1
HCP02498,2024-10,2
HCP02499,2024-10,1
HCP02500,2024-10,11
HCP00002,2024-11,1
HCP00004,2024-11,2
HCP00010,2024-11,1
HCP00011,2024-11,1
HCP00012,2024-11,2
HCP00013,2024-11,1
HCP00014,2024-11,1
HCP00017,2024-11,1
HCP00018,2024-11,1
HCP00020,2024-11,1
HCP00022,2024-11,1
HCP00023,2024-11,1
HCP00030,2024-11,6
HCP00031,2024-11,1
HCP00033,2024-11,2
HCP00034,2024-11,1
HCP00035,2024-11,1
HCP00036,2024-11,1
HCP00039,2024-11,3
HCP00040,2024-11,2
HCP00041,2024-11,2
HCP00044,2024-11,1
HCP00045,2024-11,2
HCP00046,2024-11,1
HCP00050,2024-11,3
HCP00052,2024-11,4
HCP00054,2024-11,1
HCP00058,2024-11,1
HCP00059,2024-11,6
HCP00062,2024-11,1
HCP00063,2024-11,5
HCP00065,2024-11,2
HCP00071,2024-11,5
HCP00072,2024-11,3
HCP00077,2024-11,3
HCP00079,2024-11,1
HCP00085,2024-11,1
HCP00089,2024-11,1
HCP00090,2024-11,4
HCP00091,2024-11,1
HCP00093,2024-11,4
HCP00094,2024-11,1
HCP00095,2024-11,1
HCP00097,2024-11,1
HCP00102,2024-11,3
HCP00103,2024-11,2
HCP00105,2024-11,4
HCP00107,2024-11,2
HCP00108,2024-11,1
HCP00110,2024-11,1
HCP00111,2024-11,1
HCP00114,2024-11,2
HCP00116,2024-11,1
HCP00118,2024-11,2
HCP00119,2024-11,4
HCP00120,2024-11,7
HCP00121,2024-11,1
HCP00127,2024-11,1
HCP00128,2024-11,1
HCP00129,2024-11,2
HCP00132,2024-11,2
HCP00134,2024-11,1
HCP00135,2024-11,1
HCP00137,2024-11,1
HCP00140,2024-11,1
HCP00145,2024-11,6
HCP00147,2024-11,2
HCP00151,2024-11,1
HCP00152,2024-11,2
HCP00153,2024-11,1
HCP00157,2024-11,3
HCP00158,2024-11,1
HCP00161,2024-11,4
HCP00163,2024-11,1
HCP00167,2024-11,1
HCP00168,2024-11,5
HCP00169,2024-11,1
HCP00172,2024-11,2
HCP00174,2024-11,1
HCP00175,2024-11,2
HCP00176,2024-11,1
HCP00177,2024-11,1
HCP00178,2024-11,5
HCP00179,2024-11,1
HCP00182,2024-11,2
HCP00185,2024-11,2
HCP00187,2024-11,2
HCP00190,2024-11,1
HCP00192,2024-11,2
HCP00193,2024-11,1
HCP00194,2024-11,1
HCP00195,2024-11,1
HCP00196,2024-11,3
HCP00197,2024-11,3
HCP00198,2024-11,1
HCP00199,2024-11,2
HCP00205,2024-11,2
HCP00206,2024-11,2
HCP00211,2024-11,2
HCP00212,2024-11,3
HCP00214,2024-11,2
HCP00217,2024-11,1
HCP00224,2024-11,1
HCP00225,2024-11,2
HCP00227,2024-11,6
HCP00228,2024-11,1
HCP00229,2024-11,1
HCP00231,2024-11,2
HCP00232,2024-11,1
HCP00238,2024-11,2
HCP00240,2024-11,1
HCP00242,2024-11,8
HCP00244,2024-11,1
HCP00246,2024-11,1
HCP00247,2024-11,8
HCP00248,2024-11,2
HCP00250,2024-11,1
HCP00253,2024-11,1
HCP00254,2024-11,2
HCP00255,2024-11,3
HCP00256,2024-11,3
HCP00258,2024-11,1
HCP00264,2024-11,1
HCP00265,2024-11,1
HCP00268,2024-11,1
HCP00270,2024-11,2
HCP00271,2024-11,1
HCP00272,2024-11,2
HCP00273,2024-11,1
HCP00275,2024-11,2
HCP00277,2024-11,2
HCP00278,2024-11,1
HCP00280,2024-11,5
HCP00281,2024-11,1
HCP00282,2024-11,1
HCP00285,2024-11,1
HCP00286,2024-11,2
HCP00288,2024-11,1
HCP00291,2024-11,1
HCP00292,2024-11,1
HCP00293,2024-11,4
HCP00296,2024-11,1
HCP00297,2024-11,1
HCP00298,2024-11,1
HCP00300,2024-11,2
HCP00304,2024-11,3
HCP00307,2024-11,1
HCP00308,2024-11,2
HCP00310,2024-11,1
HCP00311,2024-11,3
HCP00313,2024-11,1
HCP00315,2024-11,1
HCP00316,2024-11,3
HCP00318,2024-11,1
HCP00319,2024-11,4
HCP00326,2024-11,1
HCP00327,2024-11,2
HCP00328,2024-11,1
HCP00330,2024-11,1
HCP00332,2024-11,3
HCP00333,2024-11,1
HCP00339,2024-11,1
HCP00341,2024-11,1
HCP00342,2024-11,4
HCP00344,2024-11,2
HCP00347,2024-11,1
HCP00348,2024-11,1
HCP00350,2024-11,1
HCP00352,2024-11,1
HCP00353,2024-11,1
HCP00354,2024-11,4
HCP00355,2024-11,8
HCP00358,2024-11,2
HCP00360,2024-11,1
HCP00362,2024-11,1
HCP00363,2024-11,1
HCP00365,2024-11,1
HCP00366,2024-11,2
HCP00367,2024-11,2
HCP00368,2024-11,1
HCP00371,2024-11,5
HCP00372,2024-11,2
HCP00374,2024-11,1
HCP00375,2024-11,1
HCP00379,2024-11,1
HCP00380,2024-11,3
HCP00381,2024-11,1
HCP00383,2024-11,2
HCP00384,2024-11,1
HCP00385,2024-11,2
HCP00387,2024-11,1
HCP00388,2024-11,3
HCP00389,2024-11,2
HCP00390,2024-11,1
HCP00391,2024-11,1
HCP00393,2024-11,1
HCP00395,2024-11,1
HCP00396,2024-11,3
HCP00397,2024-11,1
HCP00398,2024-11,1
HCP00399,2024-11,1
HCP00400,2024-11,4
HCP00401,2024-11,2
HCP00403,2024-11,1
HCP00404,2024-11,3
HCP00405,2024-11,1
HCP00407,2024-11,3
HCP00408,2024-11,1
HCP00409,2024-11,3
HCP00410,2024-11,3
HCP00411,2024-11,7
HCP00412,2024-11,1
HCP00413,2024-11,1
HCP00414,2024-11,1
HCP00417,2024-11,1
HCP00421,2024-11,4
HCP00422,2024-11,1
HCP00423,2024-11,1
HCP00425,2024-11,3
HCP00427,2024-11,3
HCP00434,2024-11,1
HCP00435,2024-11,3
HCP00436,2024-11,1
HCP00441,2024-11,1
HCP00444,2024-11,2
HCP00445,2024-11,1
HCP00447,2024-11,1
HCP00450,2024-11,3
HCP00451,2024-11,1
HCP00455,2024-11,4
HCP00456,2024-11,3
HCP00457,2024-11,2
HCP00459,2024-11,4
HCP00462,2024-11,4
HCP00464,2024-11,1
HCP00465,2024-11,1
HCP00466,2024-11,1
HCP00467,2024-11,3
HCP00468,2024-11,1
HCP00469,2024-11,2
HCP00471,2024-11,1
HCP00474,2024-11,3
HCP00475,2024-11,1
HCP00477,2024-11,1
HCP00478,2024-11,4
HCP00484,2024-11,6
HCP00485,2024-11,1
HCP00489,2024-11,2
HCP00494,2024-11,1
HCP00502,2024-11,5
HCP00507,2024-11,1
HCP00508,2024-11,2
HCP00509,2024-11,3
HCP00513,2024-11,1
HCP00515,2024-11,1
HCP00516,2024-11,1
HCP00524,2024-11,1
HCP00526,2024-11,2
HCP00527,2024-11,1
HCP00530,2024-11,1
HCP00531,2024-11,2
HCP00532,2024-11,2
HCP00533,2024-11,1
HCP00535,2024-11,1
HCP00536,2024-11,2
HCP00539,2024-11,1
HCP00540,2024-11,1
HCP00541,2024-11,1
HCP00542,2024-11,1
HCP00543,2024-11,1
HCP00547,2024-11,1
HCP00549,2024-11,2
HCP00551,2024-11,1
HCP00558,2024-11,2
HCP00559,2024-11,4
HCP00560,2024-11,2
HCP00561,2024-11,10
HCP00562,2024-11,1
HCP00563,2024-11,2
HCP00566,2024-11,1
HCP00570,2024-11,1
HCP00572,2024-11,1
HCP00577,2024-11,1
HCP00578,2024-11,1
HCP00581,2024-11,3
HCP00586,2024-11,1
HCP00587,2024-11,2
HCP00589,2024-11,2
HCP00590,2024-11,2
HCP00592,2024-11,1
HCP00593,2024-11,1
HCP00598,2024-11,1
HCP00601,2024-11,1
HCP00607,2024-11,1
HCP00608,2024-11,2
HCP00611,2024-11,1
HCP00613,2024-11,1
HCP00617,2024-11,1
HCP00618,2024-11,1
HCP00619,2024-11,1
HCP00623,2024-11,1
HCP00624,2024-11,3
HCP00625,2024-11,1
HCP00626,2024-11,2
HCP00631,2024-11,1
HCP00632,2024-11,1
HCP00635,2024-11,2
HCP00636,2024-11,2
HCP00637,2024-11,1
HCP00639,2024-11,2
HCP00641,2024-11,3
HCP00642,2024-11,1
HCP00643,2024-11,2
HCP00644,2024-11,1
HCP00645,2024-11,1
HCP00646,2024-11,4
HCP00651,2024-11,2
HCP00652,2024-11,1
HCP00656,2024-11,1
HCP00658,2024-11,2
HCP00659,2024-11,3
HCP00660,2024-11,2
HCP00662,2024-11,4
HCP00665,2024-11,4
HCP00667,2024-11,1
HCP00668,2024-11,2
HCP00670,2024-11,1
HCP00671,2024-11,6
HCP00672,2024-11,1
HCP00674,2024-11,1
HCP00675,2024-11,1
HCP00677,2024-11,5
HCP00681,2024-11,1
HCP00682,2024-11,1
HCP00683,2024-11,3
HCP00692,2024-11,2
HCP00693,2024-11,1
HCP00694,2024-11,1
HCP00696,2024-11,1
HCP00697,2024-11,1
HCP00698,2024-11,7
HCP00699,2024-11,1
HCP00700,2024-11,6
HCP00701,2024-11,1
HCP00703,2024-11,2
HCP00705,2024-11,3
HCP00706,2024-11,2
HCP00709,2024-11,1
HCP00712,2024-11,3
HCP00714,2024-11,1
HCP00721,2024-11,1
HCP00723,2024-11,3
HCP00726,2024-11,1
HCP00727,2024-11,2
HCP00728,2024-11,1
HCP00732,2024-11,2
HCP00734,2024-11,1
HCP00738,2024-11,2
HCP00740,2024-11,1
HCP00741,2024-11,5
HCP00742,2024-11,2
HCP00743,2024-11,5
HCP00745,2024-11,1
HCP00746,2024-11,2
HCP00748,2024-11,1
HCP00749,2024-11,1
HCP00751,2024-11,1
HCP00752,2024-11,1
HCP00754,2024-11,1
HCP00755,2024-11,2
HCP00756,2024-11,2
HCP00758,2024-11,1
HCP00759,2024-11,1
HCP00762,2024-11,2
HCP00766,2024-11,3
HCP00768,2024-11,1
HCP00769,2024-11,3
HCP00770,2024-11,1
HCP00771,2024-11,1
HCP00772,2024-11,2
HCP00773,2024-11,1
HCP00775,2024-11,3
HCP00778,2024-11,1
HCP00782,2024-11,1
HCP00786,2024-11,1
HCP00792,2024-11,2
HCP00793,2024-11,2
HCP00794,2024-11,1
HCP00797,2024-11,5
HCP00798,2024-11,1
HCP00799,2024-11,2
HCP00801,2024-11,1
HCP00802,2024-11,1
HCP00803,2024-11,2
HCP00807,2024-11,1
HCP00809,2024-11,1
HCP00814,2024-11,1
HCP00816,2024-11,4
HCP00817,2024-11,3
HCP00820,2024-11,1
HCP00821,2024-11,2
HCP00823,2024-11,3
HCP00824,2024-11,2
HCP00825,2024-11,1
HCP00829,2024-11,2
HCP00831,2024-11,2
HCP00832,2024-11,4
HCP00834,2024-11,6
HCP00837,2024-11,2
HCP00840,2024-11,1
HCP00842,2024-11,1
HCP00846,2024-11,2
HCP00848,2024-11,1
HCP00853,2024-11,1
HCP00856,2024-11,2
HCP00857,2024-11,2
HCP00861,2024-11,2
HCP00862,2024-11,2
HCP00863,2024-11,2
HCP00865,2024-11,2
HCP00869,2024-11,1
HCP00870,2024-11,3
HCP00871,2024-11,2
HCP00872,2024-11,2
HCP00875,2024-11,2
HCP00876,2024-11,1
HCP00877,2024-11,3
HCP00878,2024-11,1
HCP00879,2024-11,1
HCP00883,2024-11,1
HCP00884,2024-11,4
HCP00885,2024-11,1
HCP00889,2024-11,1
HCP00890,2024-11,2
HCP00892,2024-11,2
HCP00894,2024-11,2
HCP00895,2024-11,1
HCP00897,2024-11,1
HCP00898,2024-11,2
HCP00899,2024-11,1
HCP00900,2024-11,2
HCP00903,2024-11,1
HCP00904,2024-11,2
HCP00906,2024-11,3
HCP00907,2024-11,2
HCP00908,2024-11,2
HCP00909,2024-11,1
HCP00913,2024-11,1
HCP00919,2024-11,2
HCP00920,2024-11,5
HCP00921,2024-11,2
HCP00922,2024-11,1
HCP00923,2024-11,1
HCP00924,2024-11,1
HCP00926,2024-11,1
HCP00929,2024-11,1
HCP00930,2024-11,1
HCP00931,2024-11,1
HCP00940,2024-11,5
HCP00941,2024-11,3
HCP00943,2024-11,6
HCP00944,2024-11,1
HCP00947,2024-11,1
HCP00949,2024-11,1
HCP00950,2024-11,1
HCP00952,2024-11,1
HCP00954,2024-11,1
HCP00955,2024-11,3
HCP00957,2024-11,2
HCP00958,2024-11,2
HCP00961,2024-11,5
HCP00962,2024-11,1
HCP00963,2024-11,4
HCP00965,2024-11,1
HCP00966,2024-11,1
HCP00968,2024-11,1
HCP00970,2024-11,2
HCP00971,2024-11,1
HCP00973,2024-11,2
HCP00974,2024-11,1
HCP00976,2024-11,1
HCP00977,2024-11,1
HCP00979,2024-11,1
HCP00984,2024-11,1
HCP00986,2024-11,2
HCP00987,2024-11,1
HCP00990,2024-11,1
HCP00991,2024-11,1
HCP00995,2024-11,2
HCP00998,2024-11,2
HCP00999,2024-11,1
HCP01000,2024-11,2
HCP01001,2024-11,2
HCP01002,2024-11,3
HCP01003,2024-11,1
HCP01004,2024-11,1
HCP01006,2024-11,3
HCP01007,2024-11,3
HCP01008,2024-11,2
HCP01009,2024-11,1
HCP01011,2024-11,2
HCP01013,2024-11,2
HCP01019,2024-11,1
HCP01021,2024-11,2
HCP01022,2024-11,1
HCP01024,2024-11,1
HCP01025,2024-11,2
HCP01026,2024-11,2
HCP01027,2024-11,1
HCP01029,2024-11,1
HCP01031,2024-11,1
HCP01032,2024-11,1
HCP01037,2024-11,1
HCP01038,2024-11,2
HCP01039,2024-11,2
HCP01040,2024-11,1
HCP01043,2024-11,1
HCP01046,2024-11,2
HCP01047,2024-11,1
HCP01048,2024-11,1
HCP01049,2024-11,3
HCP01050,2024-11,3
HCP01051,2024-11,1
HCP01052,2024-11,2
HCP01053,2024-11,2
HCP01054,2024-11,1
HCP01058,2024-11,2
HCP01059,2024-11,3
HCP01060,2024-11,13
HCP01061,2024-11,1
HCP01062,2024-11,7
HCP01065,2024-11,1
HCP01067,2024-11,1
HCP01068,2024-11,4
HCP01069,2024-11,1
HCP01070,2024-11,5
HCP01072,2024-11,1
HCP01073,2024-11,4
HCP01076,2024-11,2
HCP01077,2024-11,3
HCP01078,2024-11,2
HCP01080,2024-11,1
HCP01081,2024-11,1
HCP01082,2024-11,5
HCP01083,2024-11,2
HCP01086,2024-11,1
HCP01087,2024-11,2
HCP01091,2024-11,1
HCP01092,2024-11,1
HCP01093,2024-11,1
HCP01094,2024-11,1
HCP01095,2024-11,1
HCP01097,2024-11,1
HCP01099,2024-11,1
HCP01102,2024-11,1
HCP01104,2024-11,1
HCP01105,2024-11,1
HCP01109,2024-11,3
HCP01111,2024-11,1
HCP01112,2024-11,1
HCP01113,2024-11,1
HCP01116,2024-11,1
HCP01117,2024-11,1
HCP01118,2024-11,1
HCP01119,2024-11,1
HCP01120,2024-11,1
HCP01121,2024-11,1
HCP01124,2024-11,1
HCP01125,2024-11,1
HCP01126,2024-11,2
HCP01127,2024-11,2
HCP01129,2024-11,1
HCP01130,2024-11,1
HCP01131,2024-11,3
HCP01133,2024-11,3
HCP01138,2024-11,3
HCP01139,2024-11,1
HCP01140,2024-11,1
HCP01141,2024-11,1
HCP01142,2024-11,1
HCP01143,2024-11,1
HCP01145,2024-11,3
HCP01149,2024-11,2
HCP01150,2024-11,2
HCP01151,2024-11,3
HCP01152,2024-11,1
HCP01153,2024-11,2
HCP01154,2024-11,1
HCP01155,2024-11,1
HCP01156,2024-11,2
HCP01157,2024-11,2
HCP01158,2024-11,3
HCP01159,2024-11,3
HCP01162,2024-11,2
HCP01163,2024-11,2
HCP01164,2024-11,3
HCP01167,2024-11,2
HCP01168,2024-11,1
HCP01169,2024-11,1
HCP01171,2024-11,1
HCP01172,2024-11,1
HCP01175,2024-11,2
HCP01178,2024-11,1
HCP01179,2024-11,2
HCP01181,2024-11,2
HCP01184,2024-11,2
HCP01185,2024-11,1
HCP01187,2024-11,3
HCP01191,2024-11,1
HCP01192,2024-11,1
HCP01194,2024-11,1
HCP01195,2024-11,1
HCP01196,2024-11,1
HCP01197,2024-11,2
HCP01199,2024-11,1
HCP01200,2024-11,1
HCP01201,2024-11,1
HCP01203,2024-11,1
HCP01206,2024-11,1
HCP01207,2024-11,1
HCP01208,2024-11,2
HCP01209,2024-11,3
HCP01210,2024-11,1
HCP01211,2024-11,1
HCP01212,2024-11,1
HCP01217,2024-11,1
HCP01218,2024-11,2
HCP01223,2024-11,1
HCP01224,2024-11,4
HCP01229,2024-11,1
HCP01231,2024-11,1
HCP01232,2024-11,1
HCP01236,2024-11,3
HCP01238,2024-11,1
HCP01239,2024-11,1
HCP01241,2024-11,3
HCP01242,2024-11,5
HCP01244,2024-11,1
HCP01245,2024-11,1
HCP01246,2024-11,1
HCP01249,2024-11,1
HCP01252,2024-11,3
HCP01254,2024-11,3
HCP01255,2024-11,1
HCP01259,2024-11,1
HCP01260,2024-11,2
HCP01261,2024-11,2
HCP01262,2024-11,1
HCP01264,2024-11,1
HCP01265,2024-11,1
HCP01267,2024-11,1
HCP01268,2024-11,1
HCP01269,2024-11,1
HCP01270,2024-11,2
HCP01275,2024-11,1
HCP01276,2024-11,1
HCP01277,2024-11,2
HCP01280,2024-11,1
HCP01282,2024-11,1
HCP01285,2024-11,1
HCP01287,2024-11,1
HCP01288,2024-11,2
HCP01289,2024-11,2
HCP01290,2024-11,2
HCP01291,2024-11,1
HCP01293,2024-11,8
HCP01294,2024-11,1
HCP01295,2024-11,1
HCP01298,2024-11,2
HCP01300,2024-11,2
HCP01303,2024-11,1
HCP01308,2024-11,1
HCP01309,2024-11,1
HCP01310,2024-11,1
HCP01311,2024-11,1
HCP01314,2024-11,1
HCP01315,2024-11,3
HCP01318,2024-11,1
HCP01322,2024-11,1
HCP01323,2024-11,1
HCP01324,2024-11,4
HCP01326,2024-11,1
HCP01327,2024-11,3
HCP01328,2024-11,1
HCP01329,2024-11,1
HCP01330,2024-11,1
HCP01331,2024-11,2
HCP01333,2024-11,2
HCP01339,2024-11,1
HCP01346,2024-11,2
HCP01347,2024-11,3
HCP01348,2024-11,1
HCP01354,2024-11,1
HCP01356,2024-11,2
HCP01357,2024-11,2
HCP01358,2024-11,2
HCP01359,2024-11,1
HCP01360,2024-11,1
HCP01362,2024-11,1
HCP01363,2024-11,4
HCP01364,2024-11,1
HCP01365,2024-11,1
HCP01366,2024-11,2
HCP01367,2024-11,1
HCP01368,2024-11,1
HCP01370,2024-11,6
HCP01371,2024-11,3
HCP01372,2024-11,1
HCP01377,2024-11,1
HCP01378,2024-11,1
HCP01381,2024-11,1
HCP01383,2024-11,4
HCP01385,2024-11,4
HCP01386,2024-11,1
